"2019/01/18","UC_RNTt0woXncVfZMmjK9swA","92180","0","10839969"
"2019/01/09","UC_RNTt0woXncVfZMmjK9swA","89118","0","10439421"
"2019/01/01","UC_RNTt0woXncVfZMmjK9swA","87360","0","10175366"
"2018/12/24","UC_RNTt0woXncVfZMmjK9swA","85536","0","9907185"
"2018/12/15","UC_RNTt0woXncVfZMmjK9swA","83177","0","9541648"
"2018/12/07","UC_RNTt0woXncVfZMmjK9swA","79916","0","9048448"
"2020/01/05","UCmiivdWbzuVQKMljjvfVjqQ","193000","0","1763523"
"2020/01/06","UC_ak3ZurSDtT3Kv1RFdrgiA","583000","0","55057220"
"2019/12/29","UC_ak3ZurSDtT3Kv1RFdrgiA","578000","0","54568592"
"2019/12/21","UC_ak3ZurSDtT3Kv1RFdrgiA","572000","0","53910902"
"2019/12/13","UC_ak3ZurSDtT3Kv1RFdrgiA","568000","0","53219356"
"2019/12/05","UC_ak3ZurSDtT3Kv1RFdrgiA","564000","0","52504275"
"2019/11/27","UC_ak3ZurSDtT3Kv1RFdrgiA","560000","0","51919221"
"2019/11/19","UC_ak3ZurSDtT3Kv1RFdrgiA","549000","0","50609427"
"2019/11/11","UC_ak3ZurSDtT3Kv1RFdrgiA","545000","0","49803935"
"2019/11/03","UC_ak3ZurSDtT3Kv1RFdrgiA","540000","0","49296045"
"2019/10/26","UC_ak3ZurSDtT3Kv1RFdrgiA","536000","0","48867091"
"2019/10/18","UC_ak3ZurSDtT3Kv1RFdrgiA","531000","0","48235071"
"2019/10/10","UC_ak3ZurSDtT3Kv1RFdrgiA","523000","0","46970267"
"2019/10/02","UC_ak3ZurSDtT3Kv1RFdrgiA","507000","0","45338585"
"2019/09/24","UC_ak3ZurSDtT3Kv1RFdrgiA","482000","0","43659314"
"2019/09/16","UC_ak3ZurSDtT3Kv1RFdrgiA","458756","0","42900472"
"2019/09/08","UC_ak3ZurSDtT3Kv1RFdrgiA","453601","0","42245740"
"2019/08/31","UC_ak3ZurSDtT3Kv1RFdrgiA","449519","0","41773917"
"2019/08/23","UC_ak3ZurSDtT3Kv1RFdrgiA","444730","0","41331302"
"2019/08/15","UC_ak3ZurSDtT3Kv1RFdrgiA","440773","0","40923568"
"2019/08/07","UC_ak3ZurSDtT3Kv1RFdrgiA","438043","0","40513458"
"2019/07/30","UC_ak3ZurSDtT3Kv1RFdrgiA","435990","0","40234154"
"2019/07/22","UC_ak3ZurSDtT3Kv1RFdrgiA","433686","0","39927673"
"2019/07/14","UC_ak3ZurSDtT3Kv1RFdrgiA","430584","0","39373501"
"2019/07/06","UC_ak3ZurSDtT3Kv1RFdrgiA","427230","0","38849527"
"2019/06/28","UC_ak3ZurSDtT3Kv1RFdrgiA","422720","0","38148127"
"2019/06/20","UC_ak3ZurSDtT3Kv1RFdrgiA","418452","0","37545625"
"2019/06/12","UC_ak3ZurSDtT3Kv1RFdrgiA","414013","0","36840895"
"2019/06/04","UC_ak3ZurSDtT3Kv1RFdrgiA","405559","0","36454330"
"2019/05/27","UC_ak3ZurSDtT3Kv1RFdrgiA","393532","0","35600083"
"2019/05/19","UC_ak3ZurSDtT3Kv1RFdrgiA","384269","0","34970019"
"2019/05/11","UC_ak3ZurSDtT3Kv1RFdrgiA","379159","0","34424549"
"2019/05/03","UC_ak3ZurSDtT3Kv1RFdrgiA","372834","0","33909251"
"2019/04/25","UC_ak3ZurSDtT3Kv1RFdrgiA","368869","0","33465446"
"2019/04/17","UC_ak3ZurSDtT3Kv1RFdrgiA","365674","0","33039241"
"2019/04/09","UC_ak3ZurSDtT3Kv1RFdrgiA","363071","0","32786143"
"2019/04/01","UC_ak3ZurSDtT3Kv1RFdrgiA","359921","0","32076918"
"2019/03/24","UC_ak3ZurSDtT3Kv1RFdrgiA","356938","0","31695720"
"2019/03/16","UC_ak3ZurSDtT3Kv1RFdrgiA","352149","0","31032574"
"2019/03/08","UC_ak3ZurSDtT3Kv1RFdrgiA","348540","0","30608902"
"2019/02/28","UC_ak3ZurSDtT3Kv1RFdrgiA","344863","0","30238331"
"2019/02/20","UC_ak3ZurSDtT3Kv1RFdrgiA","339987","0","29846629"
"2019/02/12","UC_ak3ZurSDtT3Kv1RFdrgiA","336614","0","29471429"
"2019/02/04","UC_ak3ZurSDtT3Kv1RFdrgiA","333214","0","29053778"
"2019/01/27","UC_ak3ZurSDtT3Kv1RFdrgiA","329648","0","28635100"
"2019/01/19","UC_ak3ZurSDtT3Kv1RFdrgiA","324427","0","27988833"
"2019/01/11","UC_ak3ZurSDtT3Kv1RFdrgiA","312242","0","26931903"
"2019/01/03","UC_ak3ZurSDtT3Kv1RFdrgiA","301685","0","26339691"
"2018/12/26","UC_ak3ZurSDtT3Kv1RFdrgiA","297123","0","25995431"
"2018/12/18","UC_ak3ZurSDtT3Kv1RFdrgiA","293445","0","25662799"
"2018/12/10","UC_ak3ZurSDtT3Kv1RFdrgiA","288398","0","25076160"
"2020/01/12","UCo7QD2F0sVgkHSDV1TfAV7A","197000","0","1424605"
"2020/01/04","UCo7QD2F0sVgkHSDV1TfAV7A","143000","0","730387"
"2020/01/06","UCJk8dZsM8SIGzIBJ-rDcB3Q","525000","0","112741263"
"2019/12/29","UCJk8dZsM8SIGzIBJ-rDcB3Q","524000","0","112365342"
"2019/12/21","UCJk8dZsM8SIGzIBJ-rDcB3Q","521000","0","111380157"
"2019/12/13","UCJk8dZsM8SIGzIBJ-rDcB3Q","519000","0","111001423"
"2019/12/05","UCJk8dZsM8SIGzIBJ-rDcB3Q","517000","0","110638181"
"2019/11/27","UCJk8dZsM8SIGzIBJ-rDcB3Q","516000","0","110192590"
"2019/11/19","UCJk8dZsM8SIGzIBJ-rDcB3Q","514000","0","109664497"
"2019/11/11","UCJk8dZsM8SIGzIBJ-rDcB3Q","511000","0","108514399"
"2019/11/03","UCJk8dZsM8SIGzIBJ-rDcB3Q","505000","0","107265144"
"2019/10/26","UCJk8dZsM8SIGzIBJ-rDcB3Q","503000","0","106939597"
"2019/10/18","UCJk8dZsM8SIGzIBJ-rDcB3Q","498000","0","106153371"
"2019/10/10","UCJk8dZsM8SIGzIBJ-rDcB3Q","490000","0","105359869"
"2019/10/02","UCJk8dZsM8SIGzIBJ-rDcB3Q","486000","0","104527807"
"2019/09/24","UCJk8dZsM8SIGzIBJ-rDcB3Q","485000","0","104239478"
"2019/09/16","UCJk8dZsM8SIGzIBJ-rDcB3Q","484628","0","103605145"
"2019/09/08","UCJk8dZsM8SIGzIBJ-rDcB3Q","479918","0","102449717"
"2019/08/31","UCJk8dZsM8SIGzIBJ-rDcB3Q","472145","0","101066828"
"2019/08/23","UCJk8dZsM8SIGzIBJ-rDcB3Q","470970","0","100671659"
"2019/08/15","UCJk8dZsM8SIGzIBJ-rDcB3Q","470026","0","100193074"
"2019/08/07","UCJk8dZsM8SIGzIBJ-rDcB3Q","468480","0","99661178"
"2019/07/30","UCJk8dZsM8SIGzIBJ-rDcB3Q","467026","0","98903591"
"2019/07/22","UCJk8dZsM8SIGzIBJ-rDcB3Q","466655","0","98641606"
"2019/07/14","UCJk8dZsM8SIGzIBJ-rDcB3Q","465508","0","98095805"
"2019/07/06","UCJk8dZsM8SIGzIBJ-rDcB3Q","463488","0","97474078"
"2019/06/28","UCJk8dZsM8SIGzIBJ-rDcB3Q","461253","0","96742138"
"2019/06/20","UCJk8dZsM8SIGzIBJ-rDcB3Q","458692","0","95962728"
"2019/06/12","UCJk8dZsM8SIGzIBJ-rDcB3Q","456733","0","95271618"
"2019/06/04","UCJk8dZsM8SIGzIBJ-rDcB3Q","453618","0","94145847"
"2019/05/27","UCJk8dZsM8SIGzIBJ-rDcB3Q","451580","0","93323519"
"2019/05/19","UCJk8dZsM8SIGzIBJ-rDcB3Q","449017","0","92396711"
"2019/05/11","UCJk8dZsM8SIGzIBJ-rDcB3Q","444452","0","91186854"
"2019/05/03","UCJk8dZsM8SIGzIBJ-rDcB3Q","438652","0","89816341"
"2019/04/25","UCJk8dZsM8SIGzIBJ-rDcB3Q","436978","0","89281466"
"2019/04/17","UCJk8dZsM8SIGzIBJ-rDcB3Q","434087","0","88451446"
"2019/04/09","UCJk8dZsM8SIGzIBJ-rDcB3Q","432654","0","87928375"
"2019/04/01","UCJk8dZsM8SIGzIBJ-rDcB3Q","431421","0","87519925"
"2019/03/24","UCJk8dZsM8SIGzIBJ-rDcB3Q","429957","0","87137857"
"2019/03/16","UCJk8dZsM8SIGzIBJ-rDcB3Q","428362","0","86594026"
"2019/03/08","UCJk8dZsM8SIGzIBJ-rDcB3Q","426123","0","86021799"
"2019/02/28","UCJk8dZsM8SIGzIBJ-rDcB3Q","424798","0","85519544"
"2019/02/20","UCJk8dZsM8SIGzIBJ-rDcB3Q","424029","0","85035276"
"2019/02/12","UCJk8dZsM8SIGzIBJ-rDcB3Q","422648","0","84499283"
"2019/02/04","UCJk8dZsM8SIGzIBJ-rDcB3Q","422433","0","84220657"
"2019/01/27","UCJk8dZsM8SIGzIBJ-rDcB3Q","422178","0","83885316"
"2019/01/19","UCJk8dZsM8SIGzIBJ-rDcB3Q","421767","0","83681068"
"2019/01/11","UCJk8dZsM8SIGzIBJ-rDcB3Q","421029","0","83284422"
"2019/01/03","UCJk8dZsM8SIGzIBJ-rDcB3Q","420802","0","83081193"
"2018/12/26","UCJk8dZsM8SIGzIBJ-rDcB3Q","419413","0","82607415"
"2018/12/18","UCJk8dZsM8SIGzIBJ-rDcB3Q","418182","0","82255838"
"2018/12/10","UCJk8dZsM8SIGzIBJ-rDcB3Q","416196","0","81762511"
"2020/01/06","UCXCknrYDQ2VlVxBnRWBnEFg","416000","0","319491227"
"2019/12/29","UCXCknrYDQ2VlVxBnRWBnEFg","415000","0","318675458"
"2019/12/21","UCXCknrYDQ2VlVxBnRWBnEFg","415000","0","317954120"
"2019/12/13","UCXCknrYDQ2VlVxBnRWBnEFg","414000","0","317193610"
"2019/12/05","UCXCknrYDQ2VlVxBnRWBnEFg","414000","0","316451118"
"2019/11/27","UCXCknrYDQ2VlVxBnRWBnEFg","413000","0","315460507"
"2019/11/19","UCXCknrYDQ2VlVxBnRWBnEFg","412000","0","314280156"
"2019/11/11","UCXCknrYDQ2VlVxBnRWBnEFg","411000","0","313254614"
"2019/11/03","UCXCknrYDQ2VlVxBnRWBnEFg","410000","0","311976817"
"2019/10/26","UCXCknrYDQ2VlVxBnRWBnEFg","408000","0","310681115"
"2019/10/18","UCXCknrYDQ2VlVxBnRWBnEFg","406000","0","309348599"
"2019/10/10","UCXCknrYDQ2VlVxBnRWBnEFg","404000","0","307980953"
"2019/10/02","UCXCknrYDQ2VlVxBnRWBnEFg","404000","0","307045287"
"2019/09/24","UCXCknrYDQ2VlVxBnRWBnEFg","403000","0","305956367"
"2019/09/16","UCXCknrYDQ2VlVxBnRWBnEFg","403410","0","304921441"
"2019/09/08","UCXCknrYDQ2VlVxBnRWBnEFg","402759","0","303755238"
"2019/08/31","UCXCknrYDQ2VlVxBnRWBnEFg","401885","0","302505335"
"2019/08/23","UCXCknrYDQ2VlVxBnRWBnEFg","399924","0","301104423"
"2019/08/15","UCXCknrYDQ2VlVxBnRWBnEFg","396793","0","299794797"
"2019/08/07","UCXCknrYDQ2VlVxBnRWBnEFg","395990","0","298950566"
